Latitude,Longitude,WnvPresent,Week,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CsTS,CsRA,CsTSRA,CsBR,RelativeHumidity,NightTime,DayTime,Tavg_7daysbf,DewPoint_7daysbf,PrecipTotal_7daysbf,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,WnvRisk_low,WnvRisk_medium,WnvRisk_high
41.896282,-87.655232,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,1,0,0
41.921965,-87.632085,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,0,1,0
41.921965,-87.632085,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,1,0
41.891126,-87.61156,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
41.891126,-87.61156,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,0,1,1,0,0
41.891126,-87.61156,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.891126,-87.61156,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,0,0,1,0,0
41.999129,-87.795585,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,0,1
42.01743,-87.687769,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,1,0,0
42.01743,-87.687769,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.907645,-87.760886,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,1,0,0
41.981964,-87.812827,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,1,0
41.981964,-87.812827,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,0,1,0
41.944869,-87.832763,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,0,1
41.944869,-87.832763,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,0,1
42.011601,-87.811506,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,0,1
41.94983,-87.698457,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
41.979243,-87.750938,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,1,0,0
41.979243,-87.750938,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,1,0,0
41.986921,-87.689778,1,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,0,0,1
41.986921,-87.689778,1,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,0,1
41.801498,-87.763416,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,0,1,0
41.801498,-87.763416,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,1,0
41.906638,-87.701431,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,0,1
41.906638,-87.701431,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,0,1
41.958271,-87.702575,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
41.958271,-87.702575,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,1,0,0
41.994469,-87.667736,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
42.006858,-87.675919,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,0,0,1,0,0
41.948167,-87.730698,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,0,1,0
41.963976,-87.69181,1,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,0,1,0
41.964242,-87.757639,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,0,1
41.990284,-87.797127,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,0,1,0,1,0
42.008314,-87.777921,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,0,0,1
42.008314,-87.777921,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,0,1
41.991429,-87.747113,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,0,1,0
41.991429,-87.747113,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,1,0
41.843811,-87.686763,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,0,0,1,0,0
41.921177,-87.79518,1,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
41.921177,-87.79518,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,1,0,0
41.868142,-87.696269,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,0,1,0
41.846283,-87.656913,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
41.966987,-87.674677,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
41.966987,-87.674677,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,1,0,0
41.923738,-87.785288,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,0,1
41.923738,-87.785288,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,0,1
42.010412,-87.66214,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,0,1,1,0,0
42.010412,-87.66214,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.89923,-87.716788,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,0,1
41.89923,-87.716788,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,0,0,1
41.94016,-87.794896,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,1,0
41.94016,-87.794896,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,1,0
41.942114,-87.776385,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,0,1,0
41.960616,-87.777189,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
41.883284,-87.705085,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,1,0,0
41.883284,-87.705085,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.962728,-87.748367,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.837085,-87.729384,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,1,0,0
41.911824,-87.726737,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,1,0,0,1,0
41.911824,-87.726737,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,1,0
41.823065,-87.678378,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,0,0,0,1,0,0
41.801179,-87.679447,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,0,1
41.801179,-87.679447,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,0,1,0,0,1
41.801179,-87.679447,1,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,76.0,60,0.0,1,0,0,0,0,1
41.801179,-87.679447,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,0,0,0,0,1
41.800737,-87.71188,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,1,0,0
41.800737,-87.71188,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.778297,-87.752411,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,1,0
41.778297,-87.752411,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,0,1,0,1,0
41.778297,-87.752411,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,0,1,0
41.778297,-87.752411,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,0,0,0,1,0
41.77166,-87.703047,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,1,0
41.77166,-87.703047,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,0,1,0
41.759346,-87.745602,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,1,0,0
41.759346,-87.745602,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.768388,-87.678649,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,1,0,0
41.768388,-87.678649,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.797616,-87.797894,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,0,1,0
41.781416,-87.776532,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,1,0,0
41.82561,-87.726549,1,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,1,0
41.82561,-87.726549,0,36,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,0,0,0,50.39386827036606,10.96666666666667,13.03333333333333,79.0,59,0.0,1,0,0,0,1,0
41.984809,-87.728492,0,36,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,0,0,0,57.66778910783504,10.96666666666667,13.03333333333333,79.0,59,0.0,0,1,0,0,0,1
41.688324,-87.676709,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,79.0,59,0.0,0,1,0,0,1,0
41.688324,-87.676709,1,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,79.0,59,0.0,1,0,0,0,1,0
41.862292,-87.64886,1,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,79.0,59,0.0,0,1,0,1,0,0
41.862292,-87.64886,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,79.0,59,0.0,1,0,0,1,0,0
41.720848,-87.666014,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,79.0,59,0.0,1,0,0,0,1,0
41.731922,-87.677512,1,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,79.0,59,0.0,0,1,0,0,1,0
41.731922,-87.677512,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,76.0,60,0.0,1,0,0,0,1,0
41.723195,-87.64997,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.723195,-87.64997,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.868077,-87.666901,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,0,1
41.662014,-87.724608,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.662014,-87.724608,1,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.682587,-87.707973,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.682587,-87.707973,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.725517,-87.614258,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.721474,-87.648064,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.721474,-87.648064,1,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.869107,-87.696293,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.869107,-87.696293,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.719059,-87.675088,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.692555,-87.598865,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.903002,-87.688267,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.781416,-87.776532,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.773215,-87.60088,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.773215,-87.60088,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.822536,-87.666343,1,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.799282,-87.585487,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.778748,-87.586427,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.778748,-87.586427,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.766202,-87.562889,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.766202,-87.562889,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.766202,-87.562889,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,0,0,1,0,0
41.754676,-87.612922,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.821582,-87.627796,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.803423,-87.642984,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,0,1
41.754292,-87.590773,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.798697,-87.736812,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,0,1
41.798697,-87.736812,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,0,1,0,0,1
41.798697,-87.736812,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,0,1
41.776156,-87.778927,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,0,1
41.776156,-87.778927,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,0,1
41.673408,-87.599862,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.726465,-87.585413,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.726465,-87.585413,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.729669,-87.582699,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.729669,-87.582699,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.74785,-87.702716,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.644612,-87.604498,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.733643,-87.55551,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.717753,-87.531657,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
41.717753,-87.531657,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,1,0,0
41.750498,-87.605294,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,0,1,0
41.750498,-87.605294,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,1,0,0,0,1,0
41.702724,-87.536497,0,36,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,0,0,0,50.828531099272766,10.999999999999998,13.000000000000002,82.0,62,0.0,0,1,0,1,0,0
